session_id,faculty_id,batch_id,session_alloc,session_role,session_date,session_taken,session_left,session_status
28755,3620,4142,0.75,Co-Educator,2024-05-24,0.75,0.0,Completed
28756,4230,4049,1.0,Invigilator,2024-05-24,1.0,0.0,Completed
28757,4499,4331,0.5,Co-Educator,2024-05-24,0.5,0.0,Completed
28758,4199,4184,0.25,Co-Educator,2024-05-24,0.25,0.0,Completed
28759,2114,4336,0.25,Educator,2024-05-24,0.25,0.0,Completed
28760,1216,4317,0.25,Educator,2024-05-24,0.25,0.0,Completed
28761,5081,4448,0.25,Educator,2024-05-24,0.0,0.25,Pending
28762,3743,4154,1.0,Co-Educator,2024-05-24,1.0,0.0,Completed
28763,1060,4156,0.5,Educator,2024-05-24,0.28,0.22,Partial
28764,2603,4304,0.5,Co-Educator,2024-05-24,0.0,0.5,Cancelled
28765,1221,4344,0.75,Co-Educator,2024-05-24,0.0,0.75,Pending
28766,1523,4261,0.5,Co-Educator,2024-05-24,0.5,0.0,Completed
28767,1427,4175,0.5,Co-Educator,2024-05-24,0.0,0.5,Pending
28768,4893,4415,0.25,Educator,2024-05-24,0.0,0.25,Cancelled
28769,2558,4454,1.0,Educator,2024-05-24,0.8,0.2,Partial
28770,4357,4438,1.0,Educator,2024-05-24,0.45,0.55,Partial
28771,1351,4276,1.0,Educator,2024-05-24,0.72,0.28,Partial
28772,3850,4188,0.5,Co-Educator,2024-05-24,0.24,0.26,Partial
28773,5161,4455,0.75,Co-Educator,2024-05-24,0.75,0.0,Completed
28774,4682,4137,0.5,Co-Educator,2024-05-24,0.5,0.0,Completed
28775,4430,4250,0.5,Educator,2024-05-24,0.27,0.23,Partial
28776,3978,4147,0.75,Educator,2024-05-24,0.0,0.75,Pending
28777,1593,4319,0.75,Co-Educator,2024-05-24,0.56,0.19,Partial
28778,5087,4233,1.0,Co-Educator,2024-05-24,0.78,0.22,Partial
28779,2108,4256,0.25,Co-Educator,2024-05-24,0.17,0.08,Partial
28780,5300,4442,0.25,Co-Educator,2024-05-24,0.25,0.0,Completed
28781,5989,4365,0.25,Co-Educator,2024-05-24,0.0,0.25,Cancelled
28782,1934,4158,0.5,Educator,2024-05-24,0.3,0.2,Partial
28783,2889,4275,0.5,Co-Educator,2024-05-24,0.5,0.0,Completed
28784,2842,4191,0.25,Educator,2024-05-24,0.25,0.0,Completed
28785,4285,4313,0.5,Co-Educator,2024-05-24,0.2,0.3,Partial
28786,5387,4279,1.0,Educator,2024-05-24,0.57,0.43,Partial
28787,2920,4143,0.75,Co-Educator,2024-05-24,0.75,0.0,Completed
28788,2633,4236,1.0,Co-Educator,2024-05-24,0.0,1.0,Cancelled
28789,1531,4327,0.25,Co-Educator,2024-05-24,0.25,0.0,Completed
28790,2151,4129,0.75,Co-Educator,2024-05-24,0.75,0.0,Completed
28791,3781,4266,0.25,Co-Educator,2024-05-24,0.25,0.0,Completed
28792,2333,4194,1.0,Educator,2024-05-24,1.0,0.0,Completed
28793,2625,4196,0.75,Co-Educator,2024-05-24,0.75,0.0,Completed
28794,5540,4066,1.0,Co-Educator,2024-05-24,1.0,0.0,Completed
28795,3635,4072,0.25,Educator,2024-05-24,0.0,0.25,Cancelled
28796,5867,4116,1.0,Co-Educator,2024-05-24,0.0,1.0,Pending
28797,3582,4097,1.0,Co-Educator,2024-05-24,1.0,0.0,Completed
28798,2161,4216,0.25,Educator,2024-05-24,0.18,0.07,Partial
28799,2361,4314,1.0,Educator,2024-05-24,0.0,1.0,Pending
28800,2137,4073,0.25,Educator,2024-05-24,0.25,0.0,Completed
28801,2614,4347,0.75,Co-Educator,2024-05-24,0.0,0.75,Pending
28802,2713,4116,0.25,Co-Educator,2024-05-27,0.0,0.25,Cancelled
28803,5014,4270,1.0,Co-Educator,2024-05-27,1.0,0.0,Completed
28804,3576,4107,0.5,Educator,2024-05-27,0.22,0.28,Partial
28805,5225,4228,1.0,Educator,2024-05-27,0.32,0.68,Partial
28806,1058,4010,0.25,Co-Educator,2024-05-27,0.0,0.25,Pending
28807,2300,4163,0.5,Educator,2024-05-27,0.18,0.32,Partial
28808,4299,4181,0.75,Co-Educator,2024-05-27,0.58,0.17,Partial
28809,5040,4431,0.25,Educator,2024-05-27,0.25,0.0,Completed
28810,5193,4273,1.0,Educator,2024-05-27,1.0,0.0,Completed
28811,4110,4404,1.0,Educator,2024-05-27,1.0,0.0,Completed
28812,5062,4395,0.25,Co-Educator,2024-05-27,0.25,0.0,Completed
28813,2814,4092,1.0,Co-Educator,2024-05-27,0.35,0.65,Partial
28814,5198,4039,0.25,Co-Educator,2024-05-27,0.11,0.14,Partial
28815,5729,4301,0.5,Co-Educator,2024-05-27,0.5,0.0,Completed
28816,1539,4203,0.5,Co-Educator,2024-05-27,0.0,0.5,Pending
28817,3102,4497,0.5,Invigilator,2024-05-27,0.0,0.5,Cancelled
28818,1479,4044,1.0,Co-Educator,2024-05-27,1.0,0.0,Completed
28819,3692,4311,0.75,Educator,2024-05-27,0.0,0.75,Pending
28820,4045,4493,0.25,Educator,2024-05-27,0.25,0.0,Completed
28821,1773,4169,0.5,Co-Educator,2024-05-27,0.5,0.0,Completed
28822,2235,4321,1.0,Educator,2024-05-27,0.65,0.35,Partial
28823,3971,4292,0.75,Co-Educator,2024-05-27,0.0,0.75,Cancelled
28824,2146,4305,1.0,Educator,2024-05-27,1.0,0.0,Completed
28825,5893,4496,1.0,Co-Educator,2024-05-27,1.0,0.0,Completed
28826,2702,4139,1.0,Educator,2024-05-27,0.0,1.0,Cancelled
28827,3412,4012,0.75,Co-Educator,2024-05-27,0.56,0.19,Partial
28828,1612,4441,0.75,Co-Educator,2024-05-27,0.75,0.0,Completed
28829,5558,4174,0.75,Educator,2024-05-27,0.56,0.19,Partial
28830,4855,4318,0.5,Educator,2024-05-27,0.5,0.0,Completed
28831,3915,4128,0.5,Co-Educator,2024-05-27,0.32,0.18,Partial
28832,1966,4363,1.0,Educator,2024-05-27,0.0,1.0,Cancelled
28833,5386,4249,1.0,Educator,2024-05-27,1.0,0.0,Completed
28834,4731,4152,0.25,Educator,2024-05-27,0.12,0.13,Partial
28835,1907,4013,0.5,Educator,2024-05-27,0.0,0.5,Pending
28836,2996,4243,0.5,Educator,2024-05-27,0.5,0.0,Completed
28837,5773,4159,1.0,Co-Educator,2024-05-27,1.0,0.0,Completed
28838,2156,4184,1.0,Co-Educator,2024-05-27,0.55,0.45,Partial
28839,2455,4037,0.75,Co-Educator,2024-05-27,0.0,0.75,Pending
28840,2732,4065,0.25,Co-Educator,2024-05-27,0.25,0.0,Completed
28841,1370,4470,0.75,Educator,2024-05-27,0.75,0.0,Completed
28842,4997,4427,1.0,Educator,2024-05-27,0.0,1.0,Pending
28843,4712,4308,0.5,Co-Educator,2024-05-27,0.5,0.0,Completed
28844,2218,4236,0.25,Educator,2024-05-27,0.0,0.25,Pending
28845,5457,4442,0.75,Educator,2024-05-27,0.6,0.15,Partial
28846,4088,4341,1.0,Co-Educator,2024-05-27,0.0,1.0,Pending
28847,1555,4157,0.75,Educator,2024-05-27,0.0,0.75,Pending
28848,3947,4360,0.25,Educator,2024-05-27,0.0,0.25,Pending
28849,1102,4112,1.0,Educator,2024-05-27,1.0,0.0,Completed
28850,5420,4113,0.5,Educator,2024-05-27,0.0,0.5,Cancelled
28851,3115,4455,0.25,Co-Educator,2024-05-27,0.25,0.0,Completed
28852,5244,4106,0.25,Educator,2024-05-27,0.09,0.16,Partial
28853,4600,4247,0.75,Co-Educator,2024-05-27,0.75,0.0,Completed
28854,4435,4004,0.5,Educator,2024-05-27,0.0,0.5,Pending
28855,1897,4221,1.0,Educator,2024-05-27,0.58,0.42,Partial
28856,2060,4327,0.75,Educator,2024-05-27,0.0,0.75,Cancelled
28857,2094,4027,0.5,Educator,2024-05-27,0.0,0.5,Cancelled
28858,4886,4212,0.25,Co-Educator,2024-05-27,0.25,0.0,Completed
28859,1790,4115,0.5,Co-Educator,2024-05-27,0.5,0.0,Completed
28860,3574,4109,0.5,Educator,2024-05-27,0.5,0.0,Completed
28861,4367,4076,0.25,Educator,2024-05-27,0.25,0.0,Completed
28862,5308,4239,0.5,Co-Educator,2024-05-27,0.5,0.0,Completed
28863,4088,4424,0.75,Co-Educator,2024-05-28,0.75,0.0,Completed
28864,2667,4222,0.5,Co-Educator,2024-05-28,0.0,0.5,Pending
28865,1218,4214,0.75,Co-Educator,2024-05-28,0.75,0.0,Completed
28866,2772,4217,0.75,Co-Educator,2024-05-28,0.75,0.0,Completed
28867,4646,4112,0.25,Co-Educator,2024-05-28,0.25,0.0,Completed
28868,5727,4457,0.5,Co-Educator,2024-05-28,0.16,0.34,Partial
28869,2032,4125,0.75,Educator,2024-05-28,0.51,0.24,Partial
28870,4478,4459,0.5,Co-Educator,2024-05-28,0.25,0.25,Partial
28871,1214,4050,0.75,Co-Educator,2024-05-28,0.42,0.33,Partial
28872,3584,4181,0.25,Co-Educator,2024-05-28,0.25,0.0,Completed
28873,1204,4120,1.0,Educator,2024-05-28,0.41,0.59,Partial
28874,4249,4016,0.5,Educator,2024-05-28,0.5,0.0,Completed
28875,4511,4327,1.0,Educator,2024-05-28,0.0,1.0,Cancelled
28876,1272,4445,0.5,Invigilator,2024-05-28,0.0,0.5,Cancelled
28877,2660,4452,1.0,Co-Educator,2024-05-28,1.0,0.0,Completed
28878,2279,4259,0.5,Educator,2024-05-28,0.0,0.5,Pending
28879,3492,4147,1.0,Co-Educator,2024-05-28,1.0,0.0,Completed
28880,4106,4281,1.0,Educator,2024-05-28,0.0,1.0,Pending
28881,3107,4148,0.5,Invigilator,2024-05-28,0.5,0.0,Completed
28882,2796,4155,0.5,Educator,2024-05-28,0.5,0.0,Completed
28883,3454,4277,0.75,Educator,2024-05-28,0.49,0.26,Partial
28884,4016,4057,0.25,Co-Educator,2024-05-28,0.25,0.0,Completed
28885,1340,4476,0.25,Educator,2024-05-28,0.0,0.25,Cancelled
28886,5456,4116,0.5,Co-Educator,2024-05-28,0.0,0.5,Cancelled
28887,3663,4158,0.25,Co-Educator,2024-05-28,0.0,0.25,Pending
28888,1873,4340,1.0,Co-Educator,2024-05-28,0.66,0.34,Partial
28889,1418,4305,0.25,Co-Educator,2024-05-28,0.1,0.15,Partial
28890,1537,4021,0.75,Educator,2024-05-28,0.0,0.75,Cancelled
28891,1811,4095,0.5,Educator,2024-05-28,0.5,0.0,Completed
28892,2586,4384,0.25,Co-Educator,2024-05-28,0.25,0.0,Completed
28893,2983,4494,0.75,Educator,2024-05-28,0.51,0.24,Partial
28894,3900,4467,0.5,Educator,2024-05-28,0.5,0.0,Completed
28895,2940,4126,0.5,Co-Educator,2024-05-28,0.0,0.5,Pending
28896,2833,4087,1.0,Educator,2024-05-28,0.76,0.24,Partial
28897,1338,4069,0.75,Co-Educator,2024-05-28,0.75,0.0,Completed
28898,3534,4267,0.5,Co-Educator,2024-05-28,0.35,0.15,Partial
28899,5961,4090,0.5,Co-Educator,2024-05-28,0.0,0.5,Pending
28900,1320,4337,0.25,Co-Educator,2024-05-28,0.25,0.0,Completed
28901,2678,4393,0.5,Co-Educator,2024-05-28,0.0,0.5,Cancelled
28902,1673,4405,0.25,Co-Educator,2024-05-28,0.17,0.08,Partial
28903,5262,4486,1.0,Educator,2024-05-28,1.0,0.0,Completed
28904,1711,4348,0.75,Co-Educator,2024-05-28,0.0,0.75,Cancelled
28905,2646,4379,0.5,Co-Educator,2024-05-28,0.2,0.3,Partial
28906,1862,4018,0.25,Educator,2024-05-30,0.0,0.25,Cancelled
28907,5539,4307,1.0,Educator,2024-05-30,1.0,0.0,Completed
28908,2350,4344,0.25,Educator,2024-05-30,0.0,0.25,Pending
28909,4267,4462,0.75,Co-Educator,2024-05-30,0.33,0.42,Partial
28910,3313,4286,0.25,Educator,2024-05-30,0.25,0.0,Completed
28911,1582,4073,0.25,Educator,2024-05-30,0.12,0.13,Partial
28912,1871,4105,0.25,Educator,2024-05-30,0.25,0.0,Completed
28913,3510,4254,0.25,Educator,2024-05-30,0.13,0.12,Partial
28914,1990,4007,0.75,Co-Educator,2024-05-30,0.0,0.75,Cancelled
28915,1040,4319,1.0,Invigilator,2024-05-30,1.0,0.0,Completed
28916,1847,4102,1.0,Educator,2024-05-30,1.0,0.0,Completed
28917,1685,4302,0.75,Educator,2024-05-30,0.0,0.75,Cancelled
28918,5511,4345,0.25,Co-Educator,2024-05-30,0.25,0.0,Completed
28919,2363,4475,1.0,Co-Educator,2024-05-30,1.0,0.0,Completed
28920,4640,4389,1.0,Educator,2024-05-30,1.0,0.0,Completed
28921,3608,4001,0.25,Educator,2024-05-30,0.2,0.05,Partial
28922,1904,4025,0.5,Co-Educator,2024-05-30,0.5,0.0,Completed
28923,5689,4090,1.0,Co-Educator,2024-05-30,1.0,0.0,Completed
28924,3969,4183,1.0,Educator,2024-05-30,1.0,0.0,Completed
28925,5847,4495,0.25,Co-Educator,2024-05-30,0.25,0.0,Completed
28926,2920,4010,0.25,Co-Educator,2024-05-30,0.0,0.25,Pending
28927,1138,4408,0.75,Co-Educator,2024-05-30,0.37,0.38,Partial
28928,3295,4162,0.5,Co-Educator,2024-05-30,0.5,0.0,Completed
28929,4521,4285,0.25,Educator,2024-05-30,0.25,0.0,Completed
28930,4606,4157,0.25,Educator,2024-05-30,0.25,0.0,Completed
28931,1576,4367,1.0,Educator,2024-05-30,1.0,0.0,Completed
28932,1619,4493,0.25,Co-Educator,2024-05-30,0.0,0.25,Pending
28933,1557,4069,0.5,Co-Educator,2024-05-30,0.5,0.0,Completed
28934,5362,4337,1.0,Co-Educator,2024-05-30,1.0,0.0,Completed
28935,3659,4386,0.5,Educator,2024-05-30,0.18,0.32,Partial
28936,5278,4148,0.25,Co-Educator,2024-05-30,0.25,0.0,Completed
28937,1685,4251,0.25,Educator,2024-05-30,0.25,0.0,Completed
28938,2145,4280,0.75,Educator,2024-05-30,0.0,0.75,Cancelled
28939,1647,4377,1.0,Educator,2024-05-30,0.61,0.39,Partial
28940,4976,4020,0.75,Educator,2024-05-30,0.24,0.51,Partial
28941,1891,4364,0.25,Co-Educator,2024-05-30,0.1,0.15,Partial
28942,1426,4180,0.5,Educator,2024-05-30,0.37,0.13,Partial
28943,2158,4450,0.5,Co-Educator,2024-05-30,0.5,0.0,Completed
28944,2388,4190,0.75,Educator,2024-05-30,0.0,0.75,Cancelled
28945,1385,4041,0.75,Co-Educator,2024-05-30,0.3,0.45,Partial
28946,1724,4027,1.0,Co-Educator,2024-05-30,1.0,0.0,Completed
28947,4266,4301,0.75,Educator,2024-05-30,0.75,0.0,Completed
28948,2801,4273,0.25,Educator,2024-05-30,0.25,0.0,Completed
28949,1991,4070,0.75,Educator,2024-05-30,0.0,0.75,Cancelled
28950,1433,4147,0.75,Co-Educator,2024-05-30,0.5,0.25,Partial
28951,2025,4100,1.0,Educator,2024-05-30,0.0,1.0,Cancelled
28952,1627,4357,0.25,Educator,2024-05-30,0.15,0.1,Partial
28953,2981,4074,1.0,Educator,2024-05-30,1.0,0.0,Completed
28954,3430,4152,0.25,Educator,2024-05-30,0.25,0.0,Completed
28955,1234,4266,0.25,Co-Educator,2024-05-30,0.12,0.13,Partial
28956,2280,4435,0.75,Co-Educator,2024-05-30,0.75,0.0,Completed
28957,3731,4353,1.0,Co-Educator,2024-05-30,0.64,0.36,Partial
28958,2782,4044,0.25,Co-Educator,2024-05-30,0.09,0.16,Partial
28959,1233,4500,1.0,Invigilator,2024-05-30,0.0,1.0,Cancelled
28960,5141,4136,1.0,Educator,2024-05-30,0.0,1.0,Cancelled
28961,2105,4232,0.25,Co-Educator,2024-05-30,0.0,0.25,Pending
28962,3488,4276,0.5,Educator,2024-05-30,0.5,0.0,Completed
28963,5093,4382,0.5,Educator,2024-05-30,0.5,0.0,Completed
28964,2658,4096,0.75,Co-Educator,2024-05-30,0.75,0.0,Completed
28965,3926,4267,0.75,Educator,2024-05-30,0.75,0.0,Completed
28966,1643,4005,0.5,Co-Educator,2024-05-30,0.0,0.5,Cancelled
28967,4676,4437,0.25,Educator,2024-05-30,0.25,0.0,Completed
28968,1964,4189,0.75,Co-Educator,2024-05-30,0.44,0.31,Partial
28969,5746,4072,0.25,Co-Educator,2024-05-30,0.0,0.25,Cancelled
28970,3650,4022,0.75,Educator,2024-05-30,0.75,0.0,Completed
28971,4760,4469,0.75,Educator,2024-05-31,0.75,0.0,Completed
28972,4963,4102,0.75,Co-Educator,2024-05-31,0.75,0.0,Completed
28973,4506,4091,0.75,Educator,2024-05-31,0.36,0.39,Partial
28974,1183,4329,0.75,Invigilator,2024-05-31,0.75,0.0,Completed
28975,2613,4359,0.5,Co-Educator,2024-05-31,0.5,0.0,Completed
28976,5296,4072,0.5,Co-Educator,2024-05-31,0.5,0.0,Completed
28977,3895,4327,0.5,Co-Educator,2024-05-31,0.0,0.5,Cancelled
28978,5361,4240,0.5,Educator,2024-05-31,0.27,0.23,Partial
28979,3137,4223,0.25,Co-Educator,2024-05-31,0.25,0.0,Completed
28980,5771,4365,1.0,Co-Educator,2024-05-31,1.0,0.0,Completed
28981,1866,4464,0.75,Co-Educator,2024-05-31,0.0,0.75,Cancelled
28982,3836,4409,1.0,Co-Educator,2024-05-31,0.0,1.0,Pending
28983,1944,4366,1.0,Educator,2024-05-31,1.0,0.0,Completed
28984,5062,4151,0.25,Co-Educator,2024-05-31,0.25,0.0,Completed
28985,2852,4027,0.25,Co-Educator,2024-05-31,0.25,0.0,Completed
28986,4066,4442,1.0,Co-Educator,2024-05-31,0.78,0.22,Partial
28987,3778,4239,0.5,Co-Educator,2024-05-31,0.5,0.0,Completed
28988,3351,4035,1.0,Invigilator,2024-05-31,0.0,1.0,Cancelled
28989,3798,4400,0.75,Co-Educator,2024-05-31,0.75,0.0,Completed
28990,1718,4435,1.0,Educator,2024-05-31,0.71,0.29,Partial
28991,5254,4288,1.0,Educator,2024-05-31,0.52,0.48,Partial
28992,5206,4412,0.25,Co-Educator,2024-05-31,0.25,0.0,Completed
28993,4434,4158,0.5,Educator,2024-05-31,0.5,0.0,Completed
28994,3640,4492,0.25,Co-Educator,2024-05-31,0.25,0.0,Completed
28995,2718,4378,0.25,Co-Educator,2024-05-31,0.08,0.17,Partial
28996,2111,4437,0.75,Educator,2024-05-31,0.75,0.0,Completed
28997,3155,4182,1.0,Co-Educator,2024-05-31,1.0,0.0,Completed
28998,4546,4360,0.75,Invigilator,2024-05-31,0.0,0.75,Pending
28999,4242,4174,0.5,Educator,2024-05-31,0.0,0.5,Cancelled
29000,3462,4290,1.0,Educator,2024-05-31,1.0,0.0,Completed
29001,1514,4460,1.0,Co-Educator,2024-05-31,0.0,1.0,Pending
29002,1854,4305,0.75,Educator,2024-05-31,0.75,0.0,Completed
29003,4959,4171,1.0,Educator,2024-05-31,0.43,0.57,Partial
29004,4351,4071,0.75,Co-Educator,2024-05-31,0.75,0.0,Completed
29005,4655,4342,0.5,Co-Educator,2024-05-31,0.0,0.5,Pending
29006,3899,4034,0.25,Co-Educator,2024-05-31,0.0,0.25,Pending
29007,3845,4188,0.75,Educator,2024-05-31,0.31,0.44,Partial
29008,5523,4386,0.25,Educator,2024-05-31,0.25,0.0,Completed
29009,3118,4055,0.75,Educator,2024-05-31,0.0,0.75,Pending
29010,1374,4020,0.75,Co-Educator,2024-05-31,0.75,0.0,Completed
29011,3694,4234,0.5,Co-Educator,2024-05-31,0.5,0.0,Completed
29012,5078,4154,0.25,Educator,2024-05-31,0.0,0.25,Pending
29013,4345,4470,0.75,Educator,2024-05-31,0.75,0.0,Completed
29014,1620,4032,1.0,Educator,2024-05-31,0.35,0.65,Partial
29015,3774,4141,1.0,Educator,2024-05-31,0.0,1.0,Cancelled
29016,1310,4037,1.0,Educator,2024-05-31,1.0,0.0,Completed
29017,3193,4165,0.25,Co-Educator,2024-05-31,0.25,0.0,Completed
29018,2382,4228,0.25,Co-Educator,2024-05-31,0.0,0.25,Cancelled
29019,1442,4479,0.25,Educator,2024-05-31,0.17,0.08,Partial
29020,3796,4236,0.75,Co-Educator,2024-05-31,0.0,0.75,Cancelled
29021,5857,4356,0.75,Co-Educator,2024-05-31,0.27,0.48,Partial
29022,1742,4341,0.25,Co-Educator,2024-05-31,0.25,0.0,Completed
29023,1207,4108,0.5,Educator,2024-05-31,0.37,0.13,Partial
29024,2268,4351,1.0,Educator,2024-05-31,0.0,1.0,Cancelled
29025,3185,4159,0.5,Co-Educator,2024-05-31,0.18,0.32,Partial
29026,4577,4044,0.5,Co-Educator,2024-05-31,0.5,0.0,Completed
29027,5922,4443,0.5,Educator,2024-05-31,0.5,0.0,Completed
29028,3993,4439,1.0,Educator,2024-05-31,0.0,1.0,Cancelled
29029,4228,4104,1.0,Educator,2024-05-31,1.0,0.0,Completed
29030,3143,4417,0.25,Educator,2024-05-31,0.0,0.25,Cancelled
29031,5066,4028,0.25,Co-Educator,2024-05-31,0.25,0.0,Completed
29032,1762,4086,0.75,Co-Educator,2024-05-31,0.31,0.44,Partial
29033,2041,4026,0.75,Educator,2024-05-31,0.0,0.75,Cancelled
29034,4090,4432,0.25,Co-Educator,2024-05-31,0.0,0.25,Cancelled
29035,3672,4393,0.25,Educator,2024-05-31,0.0,0.25,Pending
29036,4316,4245,0.25,Co-Educator,2024-05-31,0.12,0.13,Partial
29037,1093,4487,0.5,Educator,2024-05-31,0.0,0.5,Pending
29038,4444,4155,0.75,Co-Educator,2024-05-31,0.33,0.42,Partial
29039,5736,4167,0.25,Educator,2024-05-31,0.19,0.06,Partial
29040,2949,4244,0.5,Educator,2024-05-31,0.0,0.5,Pending
29041,4621,4187,1.0,Educator,2024-05-31,1.0,0.0,Completed
29042,1131,4212,0.25,Co-Educator,2024-05-31,0.0,0.25,Pending
29043,3072,4025,1.0,Educator,2024-05-31,1.0,0.0,Completed
29044,1362,4065,0.5,Co-Educator,2024-05-31,0.0,0.5,Pending
29045,5218,4219,0.25,Educator,2024-05-31,0.25,0.0,Completed
29046,1615,4449,0.5,Educator,2024-05-31,0.5,0.0,Completed
29047,1276,4325,1.0,Co-Educator,2024-06-03,0.0,1.0,Pending
29048,1710,4349,0.5,Co-Educator,2024-06-03,0.5,0.0,Completed
29049,3160,4233,0.5,Educator,2024-06-03,0.5,0.0,Completed
29050,1966,4396,1.0,Educator,2024-06-03,1.0,0.0,Completed
29051,1866,4173,0.25,Co-Educator,2024-06-03,0.25,0.0,Completed
29052,5999,4205,1.0,Educator,2024-06-03,1.0,0.0,Completed
29053,2924,4385,0.75,Co-Educator,2024-06-03,0.0,0.75,Pending
29054,5410,4163,0.25,Educator,2024-06-03,0.25,0.0,Completed
29055,4519,4106,0.25,Co-Educator,2024-06-03,0.25,0.0,Completed
29056,3378,4445,0.5,Co-Educator,2024-06-03,0.0,0.5,Pending
29057,2627,4362,0.25,Co-Educator,2024-06-03,0.14,0.11,Partial
29058,2437,4097,0.25,Co-Educator,2024-06-03,0.25,0.0,Completed
29059,5830,4227,1.0,Educator,2024-06-03,1.0,0.0,Completed
29060,5532,4248,1.0,Co-Educator,2024-06-03,1.0,0.0,Completed
29061,2535,4496,0.25,Educator,2024-06-03,0.0,0.25,Pending
29062,2255,4141,0.25,Educator,2024-06-03,0.08,0.17,Partial
29063,5464,4160,0.5,Educator,2024-06-03,0.5,0.0,Completed
29064,3835,4017,0.25,Co-Educator,2024-06-03,0.25,0.0,Completed
29065,1418,4039,0.5,Co-Educator,2024-06-03,0.0,0.5,Pending
29066,2078,4321,0.5,Co-Educator,2024-06-03,0.5,0.0,Completed
29067,4499,4216,0.5,Co-Educator,2024-06-03,0.5,0.0,Completed
29068,2251,4239,0.75,Educator,2024-06-03,0.75,0.0,Completed
29069,2575,4102,1.0,Educator,2024-06-03,0.53,0.47,Partial
29070,1723,4288,0.75,Co-Educator,2024-06-03,0.0,0.75,Cancelled
29071,4572,4188,1.0,Educator,2024-06-03,0.8,0.2,Partial
29072,1263,4256,1.0,Co-Educator,2024-06-03,0.0,1.0,Cancelled
29073,5772,4455,0.5,Educator,2024-06-03,0.23,0.27,Partial
29074,4951,4189,0.25,Co-Educator,2024-06-03,0.25,0.0,Completed
29075,1253,4274,0.75,Co-Educator,2024-06-03,0.0,0.75,Pending
29076,3283,4055,1.0,Educator,2024-06-03,0.64,0.36,Partial
29077,2210,4194,0.5,Co-Educator,2024-06-03,0.5,0.0,Completed
29078,3895,4252,1.0,Co-Educator,2024-06-03,0.54,0.46,Partial
29079,1706,4287,0.5,Educator,2024-06-03,0.0,0.5,Cancelled
29080,3493,4234,0.75,Educator,2024-06-03,0.75,0.0,Completed
29081,5323,4495,0.25,Invigilator,2024-06-03,0.0,0.25,Pending
29082,1919,4174,1.0,Invigilator,2024-06-03,0.73,0.27,Partial
29083,2392,4376,0.5,Educator,2024-06-03,0.0,0.5,Pending
29084,1040,4308,0.5,Invigilator,2024-06-03,0.0,0.5,Pending
29085,3072,4103,0.75,Educator,2024-06-03,0.46,0.29,Partial
29086,4053,4100,0.5,Invigilator,2024-06-03,0.36,0.14,Partial
29087,2590,4104,0.5,Educator,2024-06-03,0.5,0.0,Completed
29088,1833,4334,0.75,Co-Educator,2024-06-03,0.53,0.22,Partial
29089,4699,4109,1.0,Co-Educator,2024-06-03,0.0,1.0,Pending
29090,4822,4406,0.75,Co-Educator,2024-06-03,0.75,0.0,Completed
29091,2258,4144,1.0,Educator,2024-06-03,0.33,0.67,Partial
29092,1143,4257,0.5,Co-Educator,2024-06-03,0.5,0.0,Completed
29093,3928,4316,0.5,Co-Educator,2024-06-03,0.15,0.35,Partial
29094,5076,4307,0.5,Co-Educator,2024-06-03,0.5,0.0,Completed
29095,4185,4417,0.25,Educator,2024-06-05,0.25,0.0,Completed
29096,1491,4136,1.0,Educator,2024-06-05,1.0,0.0,Completed
29097,2776,4296,0.25,Co-Educator,2024-06-05,0.25,0.0,Completed
29098,4577,4169,0.75,Co-Educator,2024-06-05,0.75,0.0,Completed
29099,3773,4195,1.0,Educator,2024-06-05,1.0,0.0,Completed
29100,2710,4341,0.75,Educator,2024-06-05,0.75,0.0,Completed
29101,2898,4167,0.75,Educator,2024-06-05,0.75,0.0,Completed
29102,4791,4048,0.25,Educator,2024-06-05,0.25,0.0,Completed
29103,5279,4276,0.5,Co-Educator,2024-06-05,0.34,0.16,Partial
29104,4450,4113,0.5,Educator,2024-06-05,0.5,0.0,Completed
29105,2246,4367,1.0,Co-Educator,2024-06-05,0.77,0.23,Partial
29106,4684,4245,0.5,Co-Educator,2024-06-05,0.5,0.0,Completed
29107,2704,4279,0.25,Educator,2024-06-05,0.0,0.25,Pending
29108,5347,4496,0.75,Educator,2024-06-05,0.0,0.75,Pending
29109,4052,4444,0.5,Co-Educator,2024-06-05,0.5,0.0,Completed
29110,3765,4020,0.25,Educator,2024-06-05,0.25,0.0,Completed
29111,2531,4290,0.75,Co-Educator,2024-06-05,0.44,0.31,Partial
29112,4317,4473,0.5,Co-Educator,2024-06-05,0.5,0.0,Completed
29113,4143,4207,1.0,Co-Educator,2024-06-05,1.0,0.0,Completed
29114,5519,4271,0.5,Co-Educator,2024-06-05,0.0,0.5,Pending
29115,5707,4439,0.25,Co-Educator,2024-06-05,0.25,0.0,Completed
29116,3499,4409,0.25,Co-Educator,2024-06-05,0.13,0.12,Partial
29117,4397,4003,0.25,Co-Educator,2024-06-05,0.25,0.0,Completed
29118,5907,4203,0.5,Educator,2024-06-05,0.0,0.5,Pending
29119,4663,4055,0.75,Educator,2024-06-05,0.75,0.0,Completed
29120,5842,4079,0.25,Invigilator,2024-06-05,0.25,0.0,Completed
29121,4117,4082,1.0,Educator,2024-06-05,1.0,0.0,Completed
29122,4984,4358,1.0,Co-Educator,2024-06-05,0.0,1.0,Cancelled
