coord_id,faculty_id,batch_id,session_date,session_allocated,role
14019,4920,4188,2025-07-17,0.5,Educator
14020,2380,4163,2025-09-15,0.25,Educator
14021,2748,4029,2025-08-03,0.25,Invigilator
14022,5760,4367,2026-01-30,0.5,Educator
14023,1101,4076,2025-09-06,0.25,Co-Educator
14024,3611,4464,2025-07-23,1.0,Invigilator
14025,1755,4403,2026-03-13,0.75,Co-Educator
14026,4309,4354,2025-07-16,0.25,Invigilator
14027,2457,4283,2025-10-26,0.25,Co-Educator
14028,5616,4254,2025-12-21,1.0,Invigilator
14029,5558,4129,2025-10-27,0.75,Invigilator
14030,5902,4054,2025-09-04,0.0,Co-Educator
14031,4442,4467,2025-08-19,0.75,Co-Educator
14032,4151,4438,2026-02-27,1.0,Educator
14033,2492,4066,2026-03-09,1.0,Co-Educator
14034,2003,4385,2025-07-13,1.0,Invigilator
14035,4351,4085,2025-09-06,0.75,Educator
14036,2042,4144,2025-06-17,0.75,Educator
14037,2248,4434,2025-10-26,1.0,Co-Educator
14038,1176,4486,2025-06-20,0.5,Co-Educator
14039,2852,4481,2026-03-17,0.75,Educator
14040,3252,4267,2025-08-01,0.75,Invigilator
14041,3413,4186,2026-04-18,1.0,Invigilator
14042,3462,4336,2026-04-29,0.5,Co-Educator
14043,5049,4305,2025-05-20,0.75,Co-Educator
14044,4552,4030,2025-10-08,0.25,Invigilator
14045,3386,4312,2026-02-27,0.75,Invigilator
14046,4094,4327,2026-03-19,0.5,Educator
14047,1789,4057,2026-02-22,0.25,Educator
14048,5402,4045,2025-08-09,0.75,Invigilator
14049,5033,4345,2025-05-18,0.0,Invigilator
14050,1344,4379,2026-03-18,0.25,Educator
14051,5997,4384,2025-11-17,1.0,Invigilator
14052,5349,4371,2026-01-10,0.75,Co-Educator
14053,1966,4142,2026-03-15,1.0,Invigilator
14054,3753,4234,2026-04-21,1.0,Educator
14055,2129,4377,2025-09-09,0.5,Co-Educator
14056,4009,4158,2025-09-07,1.0,Co-Educator
14057,3199,4408,2025-10-04,0.0,Invigilator
14058,3088,4213,2025-06-21,1.0,Invigilator
14059,1282,4291,2025-11-01,1.0,Co-Educator
14060,4711,4440,2026-04-09,0.25,Educator
14061,2167,4041,2025-08-08,0.5,Co-Educator
14062,4740,4350,2025-09-08,1.0,Educator
14063,5769,4423,2025-06-11,0.25,Invigilator
14064,4716,4429,2026-03-21,1.0,Co-Educator
14065,3741,4496,2026-01-25,0.5,Educator
14066,3299,4500,2025-10-18,1.0,Co-Educator
14067,3167,4191,2025-11-30,0.75,Educator
14068,1161,4107,2025-11-08,0.25,Co-Educator
14069,4815,4332,2026-03-18,0.5,Co-Educator
14070,4094,4439,2026-01-03,0.25,Invigilator
14071,4882,4164,2025-12-23,0.75,Co-Educator
14072,3719,4087,2025-07-05,0.5,Co-Educator
14073,4555,4040,2026-03-11,0.75,Educator
14074,5697,4461,2025-05-23,0.5,Invigilator
14075,4956,4494,2025-06-30,0.25,Co-Educator
14076,4737,4265,2025-10-18,1.0,Invigilator
14077,5228,4416,2025-09-25,1.0,Invigilator
14078,3889,4296,2025-10-03,0.25,Co-Educator
14079,1044,4323,2025-12-13,1.0,Co-Educator
14080,1548,4452,2025-07-21,1.0,Co-Educator
14081,2758,4025,2026-03-23,0.75,Educator
14082,4072,4418,2026-01-01,0.5,Invigilator
14083,4642,4260,2026-02-07,0.25,Educator
14084,1748,4227,2025-12-24,0.25,Educator
14085,2451,4393,2025-05-15,1.0,Co-Educator
14086,3616,4088,2025-08-02,0.25,Co-Educator
14087,3315,4321,2025-10-24,0.25,Co-Educator
14088,3094,4336,2025-08-02,0.25,Invigilator
14089,2648,4047,2026-01-14,1.0,Co-Educator
14090,3264,4288,2025-09-15,0.25,Educator
14091,2325,4187,2026-05-05,1.0,Educator
14092,3811,4035,2026-05-02,0.25,Educator
14093,4266,4427,2025-10-26,0.5,Invigilator
14094,5274,4052,2025-11-19,0.5,Co-Educator
14095,1535,4228,2025-10-21,0.75,Co-Educator
14096,2347,4049,2025-08-30,0.5,Invigilator
14097,4664,4412,2025-09-01,0.25,Co-Educator
14098,4438,4383,2025-11-15,0.5,Educator
14099,3030,4484,2025-07-26,1.0,Invigilator
14100,3048,4192,2025-07-01,0.5,Co-Educator
14101,4090,4057,2026-05-04,1.0,Invigilator
14102,1062,4071,2026-04-07,1.0,Invigilator
14103,4945,4454,2025-09-26,1.0,Invigilator
14104,3766,4400,2025-06-12,0.75,Invigilator
14105,4567,4356,2025-08-18,0.5,Co-Educator
14106,1251,4405,2025-05-27,1.0,Invigilator
14107,5599,4123,2025-12-20,0.25,Educator
14108,4194,4497,2026-05-08,0.75,Educator
14109,5479,4392,2026-03-23,0.5,Educator
14110,1663,4265,2025-06-02,0.25,Educator
14111,2769,4190,2025-10-27,0.75,Invigilator
14112,3908,4254,2026-02-01,0.25,Co-Educator
14113,3303,4231,2025-11-30,1.0,Invigilator
14114,4043,4267,2026-04-23,0.75,Educator
14115,2006,4460,2025-10-01,1.0,Co-Educator
14116,4619,4076,2026-01-27,0.5,Educator
14117,4325,4456,2026-04-26,0.25,Invigilator
14118,2301,4454,2026-04-07,0.25,Educator
14119,3243,4346,2025-08-10,0.25,Co-Educator
14120,1779,4158,2025-07-30,0.25,Invigilator
14121,2015,4299,2025-08-05,0.5,Co-Educator
14122,4612,4246,2025-07-04,0.25,Invigilator
14123,5852,4273,2025-06-08,1.0,Invigilator
14124,1117,4083,2025-10-09,0.5,Educator
14125,3951,4426,2025-06-22,1.0,Co-Educator
14126,3774,4490,2026-02-23,0.25,Invigilator
14127,2879,4495,2026-04-07,1.0,Educator
14128,2993,4392,2025-06-07,1.0,Co-Educator
14129,1047,4492,2026-04-24,0.25,Educator
14130,1456,4219,2025-05-22,0.5,Educator
14131,5753,4156,2025-09-24,0.75,Invigilator
14132,2114,4439,2026-01-07,0.25,Educator
14133,5018,4052,2026-02-03,0.25,Co-Educator
14134,5336,4015,2026-04-29,0.5,Co-Educator
14135,1231,4197,2026-02-27,0.0,Educator
14136,3288,4309,2025-12-07,0.75,Co-Educator
14137,2404,4451,2025-09-24,0.5,Co-Educator
14138,2986,4339,2025-11-14,1.0,Invigilator
14139,1809,4174,2025-08-08,0.75,Educator
14140,4954,4318,2026-01-17,0.75,Co-Educator
14141,3696,4100,2026-02-02,0.75,Invigilator
14142,1900,4292,2025-10-11,0.5,Co-Educator
14143,5518,4116,2026-02-14,0.25,Co-Educator
14144,5243,4479,2026-05-07,0.75,Invigilator
14145,4842,4268,2026-04-11,0.75,Invigilator
14146,3228,4146,2026-05-02,0.75,Co-Educator
14147,4272,4257,2025-05-10,0.5,Co-Educator
14148,5612,4276,2025-11-07,1.0,Educator
14149,4284,4359,2026-02-24,0.25,Co-Educator
14150,1657,4287,2025-08-22,1.0,Educator
14151,4188,4294,2025-06-21,0.25,Educator
14152,2978,4085,2025-06-13,1.0,Educator
14153,5863,4306,2025-11-13,0.75,Co-Educator
14154,3171,4064,2025-07-30,0.25,Educator
14155,1488,4302,2025-12-21,0.5,Co-Educator
14156,1094,4233,2025-08-16,0.25,Co-Educator
14157,5476,4094,2025-09-13,0.75,Co-Educator
14158,2387,4012,2025-11-17,1.0,Educator
14159,4378,4393,2026-03-08,0.25,Co-Educator
14160,4450,4066,2025-08-24,0.0,Invigilator
14161,2358,4341,2025-08-29,0.75,Educator
14162,1190,4160,2025-06-19,0.25,Educator
14163,5919,4288,2025-07-23,1.0,Invigilator
14164,1384,4135,2025-08-02,0.5,Co-Educator
14165,3329,4485,2025-06-14,0.25,Co-Educator
14166,2418,4130,2025-05-28,1.0,Educator
14167,3239,4376,2026-02-21,0.75,Educator
14168,4346,4311,2025-12-01,1.0,Co-Educator
14169,2718,4096,2025-10-02,1.0,Invigilator
14170,5262,4465,2026-01-16,1.0,Educator
14171,4901,4293,2026-02-27,1.0,Invigilator
14172,4664,4476,2026-01-12,1.0,Co-Educator
14173,2195,4067,2025-12-22,0.0,Invigilator
14174,1397,4314,2025-10-18,0.5,Invigilator
14175,1797,4060,2025-12-30,0.25,Co-Educator
14176,3189,4453,2026-04-23,1.0,Educator
14177,4571,4492,2025-09-29,0.75,Co-Educator
14178,1063,4443,2025-08-06,0.75,Invigilator
14179,5729,4194,2026-01-04,0.5,Co-Educator
14180,2035,4066,2025-06-18,0.0,Educator
14181,2647,4483,2025-12-27,0.75,Co-Educator
14182,3899,4246,2025-06-21,0.5,Invigilator
14183,2864,4049,2026-04-09,0.5,Educator
14184,4932,4009,2026-01-06,0.5,Educator
14185,5077,4364,2025-07-31,0.75,Co-Educator
14186,5779,4373,2026-04-11,0.5,Invigilator
14187,3272,4195,2025-05-22,0.75,Educator
14188,3852,4165,2025-11-08,0.75,Invigilator
14189,1519,4203,2025-06-24,0.25,Educator
14190,2364,4049,2025-09-30,0.5,Co-Educator
14191,2008,4121,2025-07-09,1.0,Co-Educator
14192,1999,4091,2026-01-27,0.25,Co-Educator
14193,2914,4440,2025-12-24,0.75,Educator
14194,4133,4480,2026-02-21,0.25,Educator
14195,1402,4002,2026-03-01,1.0,Educator
14196,4985,4473,2025-06-04,0.5,Educator
14197,2209,4300,2026-03-12,0.75,Invigilator
14198,1328,4218,2026-04-11,0.25,Co-Educator
14199,1172,4499,2026-01-10,0.5,Educator
14200,4708,4029,2025-06-23,1.0,Co-Educator
14201,1329,4262,2025-07-11,0.75,Co-Educator
14202,2490,4157,2025-07-21,0.5,Co-Educator
14203,1535,4323,2026-01-07,0.25,Invigilator
14204,3377,4367,2025-10-21,0.25,Educator
14205,1573,4046,2025-05-17,0.0,Educator
14206,5636,4050,2025-12-19,1.0,Educator
14207,4729,4496,2026-02-21,0.75,Invigilator
14208,5802,4034,2026-03-08,0.5,Invigilator
14209,4241,4171,2025-12-11,0.5,Educator
14210,5325,4048,2026-02-11,1.0,Educator
14211,5540,4305,2026-03-02,0.25,Co-Educator
14212,5031,4102,2026-04-15,1.0,Educator
14213,4548,4191,2026-05-01,0.25,Educator
14214,4187,4034,2026-03-22,0.5,Co-Educator
14215,1057,4262,2025-06-15,0.0,Invigilator
14216,3742,4394,2026-01-18,0.5,Educator
14217,4402,4366,2026-03-25,0.75,Invigilator
14218,5417,4419,2025-10-02,0.5,Educator
14219,3052,4450,2025-08-26,0.5,Invigilator
14220,1439,4162,2025-10-05,0.75,Invigilator
14221,1874,4134,2025-10-07,0.75,Invigilator
14222,3550,4103,2026-03-11,0.5,Co-Educator
14223,1279,4257,2026-03-22,0.75,Educator
14224,2514,4387,2025-11-18,0.5,Co-Educator
14225,2214,4393,2025-12-21,1.0,Educator
14226,5068,4297,2026-03-18,1.0,Co-Educator
14227,2147,4064,2026-03-14,1.0,Invigilator
14228,2820,4241,2025-07-06,0.5,Co-Educator
14229,3765,4388,2026-03-24,0.25,Educator
14230,2376,4189,2026-05-07,0.0,Educator
14231,2705,4322,2026-03-15,0.0,Co-Educator
14232,3342,4180,2025-05-17,0.0,Educator
14233,5525,4193,2025-06-24,0.0,Co-Educator
14234,2525,4271,2025-07-28,1.0,Co-Educator
14235,3955,4183,2025-12-08,0.5,Co-Educator
14236,2634,4166,2025-09-24,0.75,Invigilator
14237,2021,4358,2026-02-16,0.25,Invigilator
14238,3301,4495,2026-01-05,1.0,Educator
14239,5716,4452,2025-10-27,0.25,Co-Educator
14240,4931,4144,2025-12-20,0.25,Invigilator
14241,1020,4314,2026-03-12,1.0,Invigilator
14242,2723,4181,2025-08-22,1.0,Educator
14243,3577,4116,2025-12-26,0.75,Invigilator
14244,3786,4036,2025-06-26,0.5,Educator
14245,5074,4339,2025-08-24,1.0,Co-Educator
14246,1760,4263,2026-01-29,0.25,Invigilator
14247,3207,4389,2026-03-24,0.25,Invigilator
14248,1116,4055,2025-05-26,0.5,Educator
14249,2639,4110,2025-07-30,1.0,Educator
14250,4844,4095,2026-02-20,0.75,Educator
14251,4032,4364,2026-01-17,1.0,Co-Educator
14252,3296,4086,2025-06-25,1.0,Invigilator
14253,2925,4188,2026-04-21,0.25,Educator
14254,2669,4020,2026-03-30,0.5,Educator
14255,3850,4189,2025-10-16,0.25,Educator
14256,4722,4256,2026-01-22,0.25,Co-Educator
14257,5027,4198,2025-06-16,1.0,Invigilator
14258,5476,4441,2026-02-22,0.25,Co-Educator
14259,3635,4183,2025-05-14,0.75,Educator
14260,5558,4088,2025-06-12,0.25,Educator
14261,2986,4311,2025-06-24,0.25,Invigilator
14262,4452,4436,2025-12-27,0.25,Co-Educator
14263,1012,4240,2025-12-03,0.5,Invigilator
14264,3181,4257,2026-03-22,0.25,Educator
14265,2276,4142,2025-06-05,1.0,Co-Educator
14266,3166,4470,2025-05-28,0.5,Educator
14267,3885,4254,2025-08-31,0.25,Co-Educator
14268,4443,4124,2025-09-09,0.25,Co-Educator
14269,2073,4062,2026-01-07,1.0,Co-Educator
14270,1045,4255,2026-01-25,1.0,Educator
14271,1806,4223,2026-04-05,0.0,Invigilator
14272,2256,4036,2026-01-05,1.0,Educator
14273,4495,4041,2025-07-01,0.75,Invigilator
14274,2923,4181,2026-04-17,0.75,Educator
14275,4222,4222,2026-03-06,1.0,Educator
14276,2779,4290,2025-10-02,0.5,Co-Educator
14277,3442,4400,2025-12-08,0.25,Educator
14278,1802,4152,2025-08-08,0.5,Educator
14279,1209,4023,2025-05-22,1.0,Educator
14280,3455,4149,2026-04-22,1.0,Co-Educator
14281,5854,4487,2025-12-08,0.25,Invigilator
14282,2073,4439,2026-01-27,1.0,Educator
14283,4072,4486,2025-07-12,0.75,Invigilator
14284,1619,4326,2025-07-27,1.0,Co-Educator
14285,1411,4243,2025-06-06,1.0,Invigilator
14286,5645,4453,2026-02-02,1.0,Co-Educator
14287,5116,4092,2025-07-03,0.75,Invigilator
14288,3686,4246,2025-08-01,0.75,Educator
14289,1451,4447,2025-10-18,1.0,Invigilator
14290,2086,4422,2025-11-13,1.0,Co-Educator
14291,3673,4298,2026-01-15,0.25,Educator
14292,3807,4009,2025-06-20,0.5,Invigilator
14293,4457,4007,2025-05-25,0.5,Co-Educator
14294,1278,4105,2025-12-25,0.75,Co-Educator
14295,5047,4147,2025-08-05,0.25,Educator
14296,3570,4139,2026-04-04,0.25,Educator
14297,2646,4058,2025-05-19,0.75,Invigilator
14298,1944,4314,2025-11-29,0.75,Invigilator
14299,1293,4456,2025-05-18,0.75,Educator
14300,1844,4162,2025-05-25,1.0,Invigilator
14301,4357,4315,2026-02-28,0.0,Educator
14302,3525,4115,2026-04-27,1.0,Co-Educator
14303,2561,4460,2025-06-11,0.75,Co-Educator
14304,2781,4223,2025-08-31,0.25,Educator
14305,1372,4271,2026-02-11,0.25,Invigilator
14306,4883,4402,2025-12-01,1.0,Co-Educator
14307,3034,4132,2025-09-12,1.0,Co-Educator
14308,4654,4072,2025-12-30,0.75,Invigilator
14309,4071,4381,2025-12-14,0.25,Co-Educator
14310,5150,4486,2026-02-12,0.5,Co-Educator
14311,1625,4086,2026-05-05,0.5,Co-Educator
14312,2399,4351,2025-08-20,0.5,Invigilator
14313,4377,4261,2025-07-21,0.75,Educator
14314,2828,4033,2025-09-25,0.25,Educator
14315,3824,4411,2025-08-11,0.0,Co-Educator
14316,3859,4057,2025-08-16,0.75,Educator
14317,5699,4276,2026-01-31,0.0,Educator
14318,1850,4455,2025-11-01,0.75,Invigilator
14319,1955,4057,2025-07-06,1.0,Educator
14320,2446,4128,2026-02-20,0.75,Educator
14321,1054,4059,2025-08-19,0.75,Educator
14322,3442,4139,2025-12-23,0.5,Educator
14323,4618,4303,2025-12-08,0.75,Invigilator
14324,2114,4350,2025-07-19,0.75,Co-Educator
14325,3591,4004,2025-07-13,0.0,Co-Educator
14326,1304,4014,2025-12-04,0.25,Invigilator
14327,3512,4109,2025-08-27,0.25,Educator
14328,5933,4291,2026-02-21,0.25,Invigilator
14329,1844,4377,2026-02-20,0.25,Educator
14330,4866,4467,2025-09-05,0.75,Co-Educator
14331,4463,4143,2025-09-26,1.0,Educator
14332,3693,4256,2026-02-23,1.0,Co-Educator
14333,4999,4039,2025-11-21,0.5,Educator
14334,3051,4040,2026-02-14,0.5,Invigilator
14335,5154,4205,2025-08-23,0.75,Co-Educator
14336,4134,4217,2026-01-03,0.75,Invigilator
14337,5340,4029,2026-02-06,0.25,Co-Educator
14338,1856,4316,2025-09-16,0.5,Invigilator
14339,4423,4450,2025-09-18,1.0,Co-Educator
14340,3977,4430,2025-12-12,0.75,Invigilator
14341,5631,4215,2025-10-23,1.0,Educator
14342,4758,4328,2026-01-12,0.75,Educator
14343,4187,4464,2026-01-07,1.0,Invigilator
14344,1705,4479,2025-06-21,0.5,Educator
14345,5922,4114,2026-03-24,0.25,Co-Educator
14346,1533,4091,2025-11-19,0.75,Educator
14347,1957,4103,2026-04-15,0.25,Co-Educator
14348,3897,4078,2025-09-17,0.5,Educator
14349,2246,4415,2025-12-09,0.0,Invigilator
14350,1577,4169,2025-06-26,0.25,Invigilator
14351,2624,4168,2026-03-29,0.75,Educator
14352,2294,4457,2025-07-30,1.0,Invigilator
14353,5411,4157,2025-07-30,0.25,Co-Educator
14354,2619,4207,2025-12-03,1.0,Educator
14355,3824,4282,2025-05-12,1.0,Educator
14356,2111,4342,2025-06-01,0.75,Invigilator
14357,3496,4052,2026-04-17,0.5,Invigilator
14358,3366,4319,2025-12-21,0.25,Educator
14359,2678,4357,2025-12-07,0.5,Invigilator
14360,5965,4285,2025-08-25,1.0,Educator
14361,1433,4468,2025-06-13,0.25,Educator
14362,4382,4348,2026-03-22,0.25,Invigilator
14363,5179,4106,2025-06-22,1.0,Invigilator
14364,4009,4489,2025-10-29,0.0,Co-Educator
14365,1922,4490,2025-12-05,1.0,Educator
14366,5703,4322,2025-12-06,1.0,Co-Educator
14367,4262,4472,2025-07-15,1.0,Invigilator
14368,1501,4216,2025-05-20,1.0,Co-Educator
14369,5077,4278,2025-09-01,1.0,Educator
14370,4538,4429,2026-01-15,0.25,Co-Educator
14371,1870,4415,2026-04-21,1.0,Educator
14372,2753,4023,2025-11-25,1.0,Educator
14373,5121,4128,2025-12-01,0.75,Co-Educator
14374,3741,4464,2025-06-21,0.0,Educator
14375,1205,4399,2025-08-15,0.5,Educator
14376,5419,4474,2026-03-06,0.5,Invigilator
14377,5246,4355,2025-10-24,1.0,Educator
14378,1408,4098,2026-03-09,0.75,Educator
14379,2851,4166,2025-12-20,1.0,Invigilator
14380,3879,4143,2025-06-16,0.5,Invigilator
14381,4561,4126,2025-08-21,0.5,Co-Educator
14382,2817,4299,2025-12-03,0.25,Educator
14383,3546,4026,2026-01-24,0.75,Educator
14384,3944,4294,2026-01-13,0.75,Invigilator
14385,5397,4094,2025-05-10,0.75,Co-Educator
14386,4552,4390,2025-06-01,0.5,Co-Educator
14387,5847,4132,2025-11-08,1.0,Invigilator
14388,5641,4011,2025-06-17,0.5,Educator
14389,1652,4272,2025-10-01,1.0,Educator
14390,5118,4430,2026-04-19,0.25,Invigilator
14391,2672,4255,2026-02-17,0.5,Invigilator
14392,2332,4188,2025-06-17,1.0,Educator
14393,3840,4409,2026-04-03,0.25,Co-Educator
14394,5896,4054,2026-04-02,0.75,Educator
14395,5280,4038,2025-09-20,0.5,Educator
14396,1480,4109,2025-12-12,0.75,Educator
14397,2901,4451,2025-12-31,0.5,Co-Educator
14398,2442,4202,2025-06-14,0.75,Invigilator
14399,3896,4382,2026-03-16,0.75,Educator
14400,1004,4137,2026-05-02,0.75,Invigilator
14401,5136,4348,2026-03-15,0.75,Invigilator
14402,2543,4014,2025-11-19,0.5,Educator
14403,2131,4172,2025-09-12,0.75,Educator
14404,2923,4394,2026-04-12,1.0,Co-Educator
14405,5205,4193,2025-07-26,0.25,Educator
14406,5879,4195,2025-12-21,1.0,Invigilator
14407,3831,4445,2025-10-12,0.75,Invigilator
14408,4927,4348,2026-03-10,1.0,Co-Educator
14409,3593,4375,2026-01-16,1.0,Educator
14410,2784,4262,2025-09-22,0.5,Invigilator
14411,5355,4314,2025-08-11,0.75,Co-Educator
14412,2909,4274,2025-05-25,0.5,Invigilator
14413,2096,4285,2025-12-09,0.75,Co-Educator
14414,1234,4086,2025-12-21,0.5,Educator
14415,2425,4461,2025-12-06,0.75,Co-Educator
14416,4316,4439,2026-05-02,0.25,Co-Educator
14417,4960,4342,2025-09-13,0.75,Co-Educator
14418,3891,4193,2026-02-11,0.5,Educator
14419,3744,4204,2025-11-04,0.5,Invigilator
14420,5089,4408,2025-09-22,0.5,Invigilator
14421,2776,4331,2025-12-07,0.25,Educator
14422,2014,4118,2025-11-02,1.0,Invigilator
14423,4336,4390,2025-12-04,0.25,Co-Educator
14424,3171,4434,2025-07-16,0.25,Educator
14425,5230,4463,2025-11-17,1.0,Co-Educator
14426,4514,4163,2026-02-15,1.0,Co-Educator
14427,3067,4206,2025-09-01,0.25,Co-Educator
14428,1654,4443,2026-01-28,1.0,Co-Educator
14429,1861,4495,2025-06-07,0.75,Educator
14430,2270,4174,2026-04-29,1.0,Educator
14431,1974,4170,2026-04-17,0.5,Educator
14432,5537,4002,2025-11-23,0.25,Invigilator
14433,5277,4243,2026-04-10,0.75,Educator
14434,4695,4391,2026-03-15,1.0,Co-Educator
14435,5146,4255,2025-07-18,1.0,Invigilator
14436,5783,4281,2025-10-27,0.5,Co-Educator
14437,4449,4444,2026-04-23,1.0,Educator
14438,2073,4356,2025-09-27,0.5,Co-Educator
14439,3016,4496,2025-12-17,0.75,Educator
14440,4377,4056,2026-01-23,0.75,Invigilator
14441,2509,4445,2025-07-13,0.5,Invigilator
14442,5203,4411,2026-03-06,0.5,Invigilator
14443,2407,4246,2026-04-22,0.5,Invigilator
14444,1687,4390,2026-02-22,0.0,Invigilator
14445,3086,4128,2025-08-22,0.5,Co-Educator
14446,4110,4032,2025-08-16,1.0,Invigilator
14447,1741,4380,2025-07-29,0.25,Educator
14448,1137,4153,2026-01-29,0.5,Educator
14449,1054,4375,2026-01-17,1.0,Educator
14450,4775,4179,2025-11-16,0.75,Invigilator
14451,2279,4132,2025-10-20,1.0,Co-Educator
14452,1648,4039,2025-08-15,1.0,Co-Educator
14453,2413,4168,2026-04-25,0.75,Co-Educator
14454,5303,4204,2025-09-10,0.25,Co-Educator
14455,5196,4479,2026-05-06,0.5,Co-Educator
14456,2270,4073,2026-02-05,0.75,Invigilator
14457,4500,4231,2025-07-15,1.0,Invigilator
14458,2355,4353,2025-09-24,0.75,Co-Educator
14459,5139,4121,2026-01-18,0.75,Invigilator
14460,4871,4060,2025-08-01,0.0,Co-Educator
14461,3064,4069,2025-09-13,1.0,Invigilator
14462,2959,4307,2025-09-03,0.75,Co-Educator
14463,3211,4191,2025-12-12,0.25,Co-Educator
14464,2376,4010,2026-03-26,0.25,Invigilator
14465,5068,4335,2025-07-06,0.75,Invigilator
14466,1506,4314,2025-08-14,1.0,Invigilator
14467,3710,4102,2025-06-06,0.75,Invigilator
14468,2370,4142,2025-06-21,0.25,Educator
14469,1773,4322,2025-07-27,0.75,Co-Educator
14470,4028,4078,2025-05-09,0.75,Invigilator
14471,2949,4257,2025-09-29,1.0,Educator
14472,3420,4124,2026-03-29,0.25,Educator
14473,1678,4037,2026-01-14,0.75,Co-Educator
14474,3428,4329,2025-07-28,0.75,Invigilator
14475,5383,4465,2025-09-17,0.25,Invigilator
14476,4807,4375,2025-09-27,0.25,Educator
14477,4635,4236,2026-03-12,0.5,Educator
14478,2478,4136,2025-09-21,0.75,Co-Educator
14479,3418,4469,2025-08-17,0.75,Co-Educator
14480,4104,4150,2025-05-15,0.25,Co-Educator
14481,2489,4490,2025-07-28,0.5,Educator
14482,3303,4013,2025-05-20,0.5,Co-Educator
14483,3875,4371,2026-02-16,0.25,Invigilator
14484,2909,4037,2026-01-14,0.75,Co-Educator
14485,1206,4009,2026-04-20,0.5,Invigilator
14486,4742,4255,2026-03-18,1.0,Invigilator
14487,5306,4254,2025-06-01,0.75,Co-Educator
14488,1088,4036,2025-06-29,0.5,Educator
14489,5353,4013,2025-12-02,0.5,Co-Educator
14490,1575,4467,2025-08-10,0.5,Educator
14491,3362,4377,2026-03-07,0.25,Invigilator
14492,5854,4404,2025-06-04,0.75,Educator
14493,5156,4428,2025-07-08,0.5,Educator
14494,5074,4131,2025-08-12,0.5,Educator
14495,4572,4245,2026-01-15,0.0,Educator
14496,3970,4128,2026-03-21,0.75,Educator
14497,4187,4062,2025-06-21,0.25,Educator
14498,1359,4093,2025-05-26,0.25,Co-Educator
14499,2848,4199,2026-02-01,1.0,Invigilator
14500,1590,4409,2025-05-14,0.25,Invigilator
14501,2421,4388,2025-08-29,0.5,Educator
14502,1629,4450,2026-04-23,0.5,Co-Educator
14503,4347,4378,2026-04-13,0.0,Co-Educator
14504,3890,4105,2025-11-22,1.0,Invigilator
14505,2721,4485,2026-03-09,0.5,Co-Educator
14506,4742,4291,2025-08-03,1.0,Co-Educator
14507,5799,4301,2026-05-04,0.75,Invigilator
14508,2537,4121,2025-09-01,0.75,Invigilator
14509,2874,4120,2025-12-04,0.5,Co-Educator
14510,2394,4259,2025-09-28,0.5,Educator
14511,2635,4404,2026-01-16,0.5,Co-Educator
14512,5185,4463,2025-05-28,0.25,Educator
14513,3574,4037,2025-11-09,1.0,Educator
14514,2374,4005,2025-06-03,1.0,Educator
14515,5051,4291,2025-10-23,1.0,Educator
14516,5617,4320,2026-02-14,1.0,Invigilator
14517,3171,4062,2025-05-27,0.75,Co-Educator
14518,3449,4146,2025-06-18,0.5,Invigilator
14519,4888,4229,2025-12-04,1.0,Invigilator
14520,4006,4073,2025-11-01,0.75,Educator
14521,5510,4447,2025-07-22,0.0,Invigilator
14522,1122,4392,2025-09-29,0.75,Invigilator
14523,2830,4491,2025-07-16,1.0,Invigilator
14524,3070,4468,2026-03-29,0.0,Invigilator
14525,1839,4090,2025-10-06,0.75,Educator
14526,1890,4462,2026-01-31,0.25,Educator
14527,2037,4427,2025-07-21,0.25,Educator
14528,1665,4290,2026-05-07,0.5,Co-Educator
14529,3424,4066,2025-10-20,0.25,Invigilator
14530,1583,4220,2025-12-12,0.5,Co-Educator
14531,3227,4424,2025-07-21,0.25,Invigilator
14532,3330,4366,2026-01-10,0.25,Co-Educator
14533,2469,4041,2025-10-07,1.0,Co-Educator
14534,2282,4198,2026-02-01,0.5,Co-Educator
